username,recency,frequency,monetary,cluster,umap_x,umap_y
prasetyaf,557,2,46205.0,0,-5.537797,-1.4914501
prasetyo723,1750,2,128000.0,1,6.3653045,18.385855
prasetyo_48,1459,2,195650.0,1,8.404515,6.8646975
prasetyoas,864,3,121872.0,3,13.441142,-5.0558553
prasetyobusra12,1423,3,146250.0,4,12.457135,5.495516
prasetyoeko15,1465,3,168920.0,4,13.264021,5.5153904
prasetyohendrik,1541,2,106378.0,1,1.8373822,9.581663
prasetyooaldi,1588,2,70950.0,1,-5.030856,12.596658
prasetyowahyu22,1450,2,274700.0,1,10.175442,8.474107
prastya1234567,1424,2,70750.0,1,-5.4436245,7.7371154
pratama.grosir.id,714,4,141240.0,2,15.852298,-7.0683827
pratama707,1594,2,95895.0,1,0.13065186,10.829178
pratamaaa11111,917,3,119273.0,3,13.437059,-5.063089
pratamaafri394,773,2,142185.0,0,7.372455,-2.1305788
pratamaakbar021,730,2,58150.0,0,-4.62725,-1.8457605
pratamadh,1474,3,170977.0,4,13.329492,5.5269823
pratamahiday,1321,2,170000.0,1,7.46089,3.7044137
pratamahoki,1378,4,156200.0,5,17.208147,3.8837676
pratamarafli915,1684,2,142550.0,1,7.4590683,16.556236
pratidi,807,2,87076.0,0,-0.39105406,-1.8487961
pratiwi27mei,1734,2,493443.0,1,12.357474,12.4894705
pratiwialviyana,1303,2,85284.0,1,-3.4858217,4.717869
pratiwiannisa06,1801,2,98690.0,1,2.64367,18.74165
pratiwidini21,1536,2,148200.0,1,6.0599504,8.686039
pratiwinurri,1639,2,152450.0,1,7.80355,15.51185
pratiwiwahyu,766,2,57400.0,0,-4.718404,-1.8271728
pratiwiyuliana990,1679,2,81700.0,1,-0.46862754,16.616684
pravistadillaaa,1646,2,75044.0,1,-1.7414542,16.063074
prawidi23,1477,3,288010.0,4,15.697331,6.6175594
prayetno_estii,1335,2,91350.0,1,-2.1953936,4.3585324
prayogaagunk123,1723,5,509500.0,5,21.903059,6.09957
prayogaridhafaizal,1516,2,107640.0,1,1.6304853,8.305232
prayogi0233,1295,2,100312.0,1,-0.6705798,3.3345473
prayogiyogie,1686,3,174788.0,4,15.224243,11.646291
prayudo_90,160,2,189670.0,0,9.154547,-8.768944
prazpli79t,1528,2,98880.0,1,0.2682141,8.684616
praztian,1619,2,608500.0,1,11.985398,11.870773
prazudidicky,1623,3,274000.0,4,17.258186,12.184119
prc5823px2,59,2,177780.0,0,8.200225,-9.00507
prceay9frl,1666,3,130570.0,4,14.141231,10.571648
prditaaaa_,1320,2,112120.0,1,1.2455853,2.81994
predy_sarumaha,1320,2,194067.0,1,8.447073,4.4056273
preeeean,1682,3,205700.0,4,15.927731,12.008428
prektus,434,3,409300.0,3,15.959845,-2.6935208
preloved_putri,1401,2,107267.0,1,0.8075385,4.6559296
prelovedby.grean,1650,3,176994.0,4,15.374783,11.4503
prelovedby.ida,1742,2,107095.0,1,3.6861565,18.160656
prelovedcaca,748,2,251237.0,0,10.550994,-3.8810265
prelovergn,925,2,84048.0,0,-0.76896185,-1.3932023
prestia89,1711,2,246138.0,1,11.995959,14.860825
prettydwiagustina,1757,3,202138.0,4,15.70543,12.505108
pretyginting26,1383,4,306884.0,5,18.372473,4.213123
previra,592,2,137000.0,0,5.3562636,-7.766296
prfhn1z47m,1452,2,109695.0,1,1.3832741,5.9231358
prian02,1347,2,127810.0,1,3.711329,3.193836
prianantadwi03,1579,2,223300.0,1,9.269319,9.993851
priatnarheina,1667,7,329495.0,5,21.034473,5.3693566
pricillia125,1590,3,110000.0,4,12.657275,8.741387
prihatinabdul,563,2,101258.0,0,1.0980747,-6.6710243
priitysinaga,1566,4,211200.0,5,17.822062,5.562602
prilly230899,456,4,756849.0,2,18.276,-6.6550474
prilprot,1474,3,264820.0,4,15.410602,6.374546
prim3xic4,802,15,929315.0,2,18.428484,-6.0987573
prima2604,1526,2,211150.0,1,8.848527,8.805842
primaajiputra,732,2,110445.0,0,3.6481352,-3.1119616
primaandika584,24,2,176368.0,0,8.146441,-9.007494
primahandokoprabowo,711,2,79168.0,0,-1.6498852,-1.8757365
primaindra28,1343,2,145000.0,1,5.383761,3.3905878
primamanek184,414,2,145260.0,0,6.1672425,-8.41102
primasadewa932,686,2,94952.0,0,0.96000105,-2.6218002
primashalina,1312,2,169000.0,1,7.414685,3.6570778
primbangsetyo,1570,2,110000.0,1,2.3848941,10.081643
princeendank,894,2,101008.0,0,2.2527905,-1.7757577
princesskanisyashop,398,2,132263.0,0,4.740949,-8.292383
princessrinako,1630,2,173720.0,1,9.0734215,14.950722
prio150r,1408,2,106999.0,1,0.7485985,4.777561
priscilla_ladys,1712,2,108046.0,1,3.8391104,17.60187
prisiliayuwirana,1705,10,1083716.0,5,22.938324,5.9069166
priskaadelya14,1383,5,278310.0,5,19.85314,2.925662
priskahani15,1789,2,71697.0,1,-1.8310338,17.560286
priskaliaanggra,1368,2,108150.0,1,0.8677593,3.8331776
priskawulandari302,851,2,140580.0,0,7.0441427,-1.815856
prisma55,1524,2,103598.0,1,0.7843012,8.539693
prisma_tri,1402,2,77900.0,1,-4.408064,6.4502683
pristyandinihidayahtullah,1677,5,864318.0,5,22.677809,5.759229
prita_windiana05,1467,2,295610.0,1,10.331785,8.779285
pritashpoy,1576,3,109000.0,4,12.637954,8.752819
pritaynta,1574,2,92260.0,1,-0.65298873,10.222832
priti_zebua,1769,2,100800.0,1,2.7091973,18.516054
prityannisa,1453,2,141110.0,1,4.9911923,5.734228
priyadi_obie11,1575,2,70500.0,1,-5.157163,12.23036
priyanti1504,784,2,50200.0,0,-5.360245,-1.6061517
priyantorotoro,238,3,140966.0,3,14.196572,-5.077673
priyo201,1573,3,195390.0,4,14.298491,7.031647
priyo_anggoro,1626,2,81375.0,1,-0.6147248,16.013546
priyoaha,921,2,148652.0,0,7.6675253,-1.4783576
priyocahyoutomo,1475,2,178270.0,1,7.510936,6.904571
pro08,1477,2,140000.0,1,5.0554023,6.807396
probag,1332,2,106000.0,1,0.46690917,3.2927237
probo_anggara,1489,2,104331.0,1,0.92891705,7.530411
proctein,1618,2,186560.0,1,9.489147,14.734658
produkpromo,696,2,159350.0,0,8.6248045,-2.1619625
projeckshop22,1439,8,937491.0,5,22.494637,2.9470997
pronamarbun,1526,2,203940.0,1,8.61452,8.682813
prsknona22,866,2,53052.0,0,-5.0761733,-1.7142011
prtadt,1524,2,125228.0,1,3.9761603,8.206389
prutciprutdha,1454,3,221665.0,4,14.573286,5.5953674
prwjynt,1581,2,111061.0,1,2.4787183,10.389611
pryandp,1341,2,86006.0,1,-3.1801372,4.853001
ps_rnf_51l,1500,2,149970.0,1,5.9497523,7.402537
pshtmi,1749,14,2388792.0,5,23.160564,5.8310895
psjejejeje,1486,2,80900.0,1,-3.1335237,8.180459
psp2022,406,2,235219.0,0,9.868655,-7.387768
pstacyp15,537,3,298417.0,3,15.66713,-2.9713879
psukmaks12345,1589,2,154540.0,1,6.4955487,10.039584
psychoo420,1644,2,91958.0,1,1.0516707,15.91713
psyhrn,1621,2,138370.0,1,6.779584,15.571254
psyifa815,1681,2,197886.0,1,10.371049,15.313052
psym36z1e4,1781,2,154400.0,1,8.612581,18.508574
pt.dca,1728,2,168117.0,1,9.535139,17.125738
pt1va37_2e,91,2,186280.0,0,8.729549,-8.944154
pt5ta4egbw,1303,2,73273.0,1,-5.5291576,6.307078
ptaioi2os2,1504,2,78170.0,1,-3.7195015,8.802656
ptarimanputrajayanusantara,436,2,1488420.0,0,9.89401,-5.470914
ptdelluna,1582,2,88920.0,1,-1.2951677,10.350406
ptk2019,1463,8,464336.0,5,21.12758,3.3133867
ptnilaaaa14,1459,3,126512.0,4,12.143182,6.593285
ptqhr7rxta,861,2,103098.0,0,2.4605412,-1.9287958
ptr_putrianti,1596,2,140569.0,1,5.5592847,9.994652
ptra_15_ra,1631,2,114974.0,1,4.4772124,15.779485
ptrdw.a,1677,2,189720.0,1,10.049955,15.446504
ptrex,1589,2,64375.0,1,-6.651384,11.1447315
ptriaynngsh,1471,2,108384.0,1,1.3693745,6.4851527
ptrihjrh_,1686,3,161810.0,4,14.992745,11.459022
ptriulan,1729,4,354296.0,5,19.713488,7.4618435
ptrtrwlndr,1525,5,567762.0,5,21.748358,3.8302674
ptsby,681,8,23171335.0,2,19.273325,-5.993723
ptzgn_wvs9,747,3,190016.0,3,14.17432,-3.619446
pu3ylhk3f9,748,2,75185.0,0,-2.3647633,-1.774466
pu51ng,1487,2,122420.0,1,3.553574,7.1874657
pu_201tri,1693,4,172162.0,5,18.011595,6.2885594
puaderlan_,1419,3,117624.0,4,11.833315,6.30372
pudiyastuti,1685,2,102489.0,1,2.9563596,16.832012
pudja558,112,2,153659.0,0,6.3816347,-8.906308
puguhariefandie,222,2,160105.0,0,7.0022945,-8.900633
puguhwahyup,1626,2,82669.0,1,-0.39149418,16.026821
pugw0l2tf8,893,2,100384.0,0,2.0474846,-1.7908965
puja.comp,647,2,282565.0,0,10.172983,-6.3366385
puja_rama46,1347,2,152450.0,1,5.9324403,3.4904692
pujadilah2,1717,3,277240.0,4,17.23679,12.911994
pujalestaryafrnt,1639,2,86212.0,1,0.08170153,16.162212
pujameisa12mei,1580,2,72900.0,1,-4.334112,12.0645685
pujaulyadewi,1763,2,245600.0,1,12.388228,15.389362
pujha_yanti,837,7,443982.0,2,17.577372,-6.285719
puji.ayujulianti17,1671,2,79007.0,1,-1.0410541,16.575958
puji00,1358,2,87550.0,1,-2.8015642,4.8295054
puji_mustar,753,2,125000.0,0,5.804323,-2.6909292
puji_pangestu027,1534,4,157000.0,5,17.289711,5.183454
puji_rahmadani22,1601,3,152235.0,4,13.1964445,7.4072857
puji_rahmadanirahmadani,1678,2,112837.0,1,4.3722496,16.777004
pujiamasadu,1568,2,145000.0,1,5.7930193,9.679515
pujiariadi66,1652,2,160220.0,1,8.410576,15.625261
pujiarzabian,1585,2,176954.0,1,7.8252964,10.192856
pujiastuti282,1394,2,73331.0,1,-5.1537166,7.051232
pujiastutii68,454,2,261641.0,0,10.037992,-6.943437
pujiastutipujiastuti588,169,2,74800.0,0,-3.148631,-4.8450127
pujiatiernichannel,1334,2,152014.0,1,5.9174037,3.44343
pujiawatiara,1593,8,619594.0,5,22.086388,4.7529573
pujiayu677,1697,2,109634.0,1,3.8932905,17.177681
pujifebrianzahraa,1636,2,90333.0,1,0.70258135,15.894859
pujihidayanto24,1730,2,160388.0,1,8.988196,17.413715
pujikey02,1689,2,110319.0,1,4.099579,17.005138
pujimustajibah,1729,2,132180.0,1,6.779151,17.927818
pujininuastutik,1295,2,92920.0,1,-2.1894412,3.9975455
pujionline29,1718,2,308790.0,1,12.379731,13.820169
pujirahayu7804,1571,3,114000.0,4,12.550715,8.4861
pujirahmadani357,1379,3,232015.0,4,14.785819,4.9433312
pujitatitat5546,1434,2,70000.0,1,-5.5333824,7.9695
pujiwijayanti51,1556,2,73239.0,1,-4.2216573,11.519203
pujiwijayanto12,1528,2,94760.0,1,-0.4249217,8.7615185
pujoharsono006,1313,2,141522.0,1,5.3128176,3.1058362
pujrwgk9z1,1355,3,207100.0,4,14.202825,4.550805
puksozienawa100,1489,2,129788.0,1,4.148798,6.9823694
pulau.biru,725,3,1855280.0,3,16.110062,-2.2690113
pulfyshop_pl,1601,4,404882.0,5,19.505562,6.2307506
pulunglukitoaji,1559,2,144200.0,1,5.782156,9.524303
punsstore87,1295,7,687640.0,5,21.748787,2.0616343
pupungdwiardiansyah,1631,2,167740.0,1,8.788689,15.064088
puput....1210putay_,1768,7,679546.0,5,22.328432,6.253183
puput.156,1463,2,132245.0,1,4.3969398,6.0986986
puput23tri,1338,9,857133.0,5,22.206583,2.1456354
puput247w,748,2,43439.0,0,-5.709158,-1.3293087
puput2695,1672,2,201800.0,1,10.446624,15.109151
puput_april2019,645,2,100051.0,0,0.6730747,-6.419262
puput_winanda123,1714,3,177736.0,4,15.315195,11.936508
puputberliana3,1801,2,206652.0,1,11.817843,16.983
puputcans123,1557,3,437360.0,4,16.695591,8.367914
puputkhrn,1768,2,156832.0,1,8.824377,18.178888
puputmelatiputri,1681,3,143887.0,4,14.439426,10.933697
puputmoell,1492,8,687990.0,5,21.957212,3.3953223
puputnovelliaanggraeni,1574,4,211194.0,5,17.868555,5.5830483
puputpitriyani3012,1293,2,240814.0,1,9.5226145,5.5231156
puputpyy,1773,2,72300.0,1,-1.8156744,17.53002
puputrahayu211205,1683,3,163691.0,4,14.979131,11.443538
puputrahmaa,1591,3,285557.0,4,15.566917,7.6474867
puputrahmapertiwi,688,2,94248.0,0,0.8945625,-2.6037362
puputrhy56,1651,2,135361.0,1,6.699815,15.999454
puputrohaya123,1764,2,68400.0,1,-2.3064487,17.39652
puputsurahman,1597,2,67980.0,1,-6.037243,12.200657
puputt197,1547,2,103000.0,1,1.3240674,9.971746
puputtika_lstorebeauty,592,2,123311.0,0,4.0377884,-7.4234614
puputtmutiara12,1678,3,401561.0,4,18.048912,12.0633335
puputyeuejowj,1779,2,158623.0,1,8.926979,18.27796
purbawantitentri,1564,2,243309.0,1,9.744361,10.030086
purgiantisalwa,183,2,97400.0,0,-0.2631748,-7.170071
purhad,1448,2,51500.0,1,-6.7695904,8.998744
puriinami2207,1558,2,104640.0,1,1.6019238,10.026294
purincahyani,917,2,40491.0,0,-5.849207,-1.1816616
purmadanithyo23,1570,2,184940.0,1,8.06966,9.886661
purnama_amijaya,1491,2,210985.0,1,8.899278,7.8241405
purnama_situmorang,1383,2,72100.0,1,-5.4932146,7.0125813
purnamajunirti,1595,5,572361.0,5,21.991367,4.6215963
purnamartg,873,2,147130.0,0,7.690178,-1.5945344
purnamazahranasution,1584,2,82075.0,1,-2.3835542,10.55896
purnamidevi,1550,3,339900.0,4,16.277647,8.077561
purnasiitepu,771,2,88528.0,0,-0.12140524,-2.0820282
purnawanti097,727,2,166424.0,0,8.977682,-2.0592034
purnawirandaaa,900,2,117366.0,0,4.724713,-1.5833461
purnomo023,1579,3,269860.0,4,15.491049,7.591787
purnomo625,453,2,195471.0,0,8.929432,-8.179394
purpink.store,1340,9,4961431.0,5,23.715937,2.7030826
purpleshopp,124,24,2780530.0,2,19.321499,-6.167361
purplestuff_,1389,4,181280.0,5,17.322828,3.9580786
purwanegaraalfiat,1748,2,101034.0,1,2.8803377,18.226254
purwaningsihputrimunadih,1482,3,162490.0,4,13.191863,5.94418
purwantii6604,1418,2,98262.0,1,-0.8224942,5.370558
purwantororizky11,923,2,82676.0,0,-0.89140326,-1.3979902
purwonorhj,1788,2,100746.0,1,2.6870444,18.684021
pusatjakettasjogja,578,6,567728.0,2,18.06938,-6.6564136
pusatrekomendasi1,429,7,760611.0,2,18.434914,-6.6359997
pusatteknik_prima,429,2,441170.0,0,10.147069,-5.7062654
pusima21,1541,2,127970.0,1,4.304907,8.524904
puspacan,1557,3,141755.0,4,12.915271,7.351074
puspashop_pbg,1577,6,643095.0,5,22.092838,4.5073576
puspawatii_,1522,2,98348.0,1,0.24390939,8.581054
puspita11rini,769,3,184040.0,3,14.096234,-3.6740935
puspitaas28,1630,2,116805.0,1,4.6071634,15.793984
puspitadiyah95,1414,2,98880.0,1,-0.7696673,5.3014846
puspitamiranthi366,218,2,88000.0,0,-1.4834079,-6.3783145
puspitaningrum602,389,2,82496.0,0,-1.8886012,-5.912567
puspitasari1407,1602,4,321106.0,5,18.903898,5.98228
pusvita6665544,1439,2,116460.0,1,2.292859,5.3651967
put240695,1683,2,154700.0,1,8.1995535,16.331285
put3_01,1435,3,195900.0,4,13.928114,5.196322
pute10103,1825,2,175440.0,1,10.72982,17.780224
putelsport,1395,2,99400.0,1,-0.6002584,4.754626
putengeming,1567,3,105000.0,4,12.712925,8.95077
puteraleestilltwentyyearsold,218,2,105600.0,0,0.98145443,-7.7231545
puteriwulandari026,1822,2,142800.0,1,7.987665,18.74161
puteriyuliansyha,1685,4,760054.0,5,20.791979,6.969223
puthqim,1668,2,384700.0,1,12.198286,13.046967
putika990,1499,2,105466.0,1,1.0616869,7.6964717
putikarum29,1372,2,98400.0,1,-0.83036643,4.463894
putra.hsb,548,2,176441.0,0,8.004113,-8.060165
putra.jawa6902,1390,2,95500.0,1,-1.3115997,4.9121203
putra.risma024,1426,4,272100.0,5,18.190437,4.400749
putra07899,767,2,114100.0,0,4.3423505,-2.6922786
putra10aditya,1715,3,239729.0,4,16.635141,12.772218
putra67012,1694,3,173910.0,4,15.195574,11.699599
putra_abadi96,1655,2,82400.0,1,-0.4766575,16.304636
putra_al_fadhil,1457,2,107994.0,1,1.1483129,6.120888
putra_as,1538,2,126250.0,1,3.986903,8.502747
putra_prayoga12345,1506,2,91650.0,1,-1.1755017,8.285681
putra_put12,739,2,102800.0,0,2.3798957,-2.8651972
putra_september,242,2,207920.0,0,9.636315,-8.240836
putra_sky_2011,766,2,41072.0,0,-5.807856,-1.2286453
putra_yunanda66.,272,2,148900.0,0,5.999028,-8.816475
putraa5050,918,2,82308.0,0,-0.90941304,-1.3850476
putraaditiya24,1526,2,191840.0,1,8.125911,8.565937
putraalfandiii26,1322,7,584594.0,5,21.319721,2.126213
putraando,759,2,131063.0,0,6.437223,-2.505896
putraardiansyah04,1664,2,122000.0,1,5.3230615,16.60531
putrabagoes306,1350,2,119685.0,1,2.6250806,3.2708478
putradl06,1629,2,114500.0,1,4.4370103,15.749704
putraelisa7,683,2,79361.0,0,-1.6749994,-1.8824464
putraevans001,1765,2,198600.0,1,11.403356,16.92827
putragama354,1652,2,150000.0,1,7.7294154,15.762714
putraii527,794,2,142050.0,0,7.3205786,-2.0002382
putraktbtujuhsembilan,752,2,142889.0,0,7.496075,-2.2583208
putralangkat491,850,2,111928.0,0,3.8725927,-1.9803278
putralapindo,421,2,193634.0,0,8.923065,-8.274216
putraleo075,697,2,93456.0,0,0.70413667,-2.5346467
putramahali10,456,2,508992.0,0,10.12494,-5.6271896
putramandiriacc,1355,2,162650.0,1,7.1277847,3.8750615
putramaun845,772,2,338024.0,0,10.324818,-4.9142575
putraminangdrone,1648,2,138041.0,1,6.800447,15.945445
putranggputrangg,716,2,81581.0,0,-1.2521005,-1.9348813
putraoki1984,1414,2,122336.0,1,3.0974104,4.5892005
putraparakan1980,1517,2,121535.0,1,3.5568852,8.047633
putrapebriani01,1506,2,426497.0,1,11.008878,9.908036
putrapelupessy,1573,2,93188.0,1,-0.54731053,10.227728
putrapermana31,1406,2,242800.0,1,9.625241,7.1387506
putrarestumode,452,3,417630.0,3,15.981528,-2.6687152
putrarizky1990,1694,2,172328.0,1,9.474491,16.114874
putrasembiring05,1507,2,98880.0,1,0.21357132,8.048814
putrasg97,221,2,111334.0,0,1.9635448,-8.054676
putrasumbar,1647,2,171373.0,1,9.011929,15.195812
putratbh27,1342,5,1228200.0,5,22.904955,2.4115539
putratr410,1661,2,89300.0,1,0.6761473,16.362213
putravictory428,738,2,134992.0,0,6.869713,-2.5022862
putrawanj,1501,3,350521.0,4,16.39854,7.752462
putrawinda12,1568,4,159650.0,5,17.312078,5.355212
putrayoga123,1601,2,179270.0,1,7.878866,10.312267
putrayyu,1309,3,127298.0,4,11.71533,5.8866134
putrea34,1503,3,173000.0,4,13.523116,6.094903
putree29,11,26,2778886.0,2,19.31983,-6.187187
putrhy_88,1295,3,303890.0,4,15.693657,5.5547
putri..bunga,1437,2,187609.0,1,8.003715,6.1429267
putri.ans18,1721,2,134990.0,1,6.8552203,17.703726
putri.dgb,1799,2,175930.0,1,10.689017,17.792786
putri.has_19,759,2,55748.0,0,-4.8579087,-1.8104312
putri.hidayat06,1566,2,97115.0,1,0.29361424,10.31597
putri.rslp,1568,3,129000.0,4,12.582954,7.720493
putri.santika_lubis234,1783,4,232710.0,5,18.835691,6.987841
putri.trisna_1997,1395,2,185600.0,1,7.911488,5.101985
putri.ws,1505,2,123131.0,1,3.6740053,7.647255
putri100012,1410,2,112979.0,1,1.7255328,4.8070836
putri100813,600,2,127596.0,0,4.3921847,-7.52223
putri110402,1748,2,180594.0,1,10.514463,17.150702
putri15yunanda,170,2,119277.0,0,2.8629513,-8.326655
putri20052004,1520,3,141958.0,4,12.70285,6.785096
putri22062014,1619,7,560340.0,5,22.032364,5.139808
putri240201,1502,2,216180.0,1,9.053741,8.103436
putri56._,1404,2,126175.0,1,3.3969662,4.3389683
putri968,1725,2,98508.0,1,2.4845886,17.759861
putri_27_r,801,2,70175.0,0,-3.009576,-1.665379
putri_28031989,379,2,312854.0,0,10.233053,-6.342018
putri_amalia_ardila,1514,2,343600.0,1,10.717503,9.731142
putri_can.shop1,1538,2,180664.0,1,7.762504,8.9021845
putri_dinda_yani,1688,2,289414.0,1,12.05595,13.739496
putri_ervan,74,2,83097.0,0,-1.9852629,-6.0114236
putri_f.i03,1578,5,188241.0,5,19.748896,4.306001
putri_ginting3120,1409,2,138300.0,1,4.938453,4.546035
putri_hartati28,1403,3,133000.0,4,12.098095,5.693822
putri_il20,1803,3,584800.0,4,18.344439,12.159882
putri_kekey20,149,12,1237953.0,2,18.903131,-6.54002
putri_melati29,1523,2,121000.0,1,3.507449,8.18095
putri_puad25,1564,2,63000.0,1,-6.7032256,10.913393
putri_radikasetifani,1565,2,106050.0,1,1.7988005,10.158038
putri_ramadhan02,1321,3,135258.0,4,12.052015,5.200986
putri_reginasari,1556,9,514588.0,5,21.611338,4.4158196
putri_secilia24,1416,3,229278.0,4,14.728542,5.226908
putriaa22_,1659,3,225910.0,4,16.360687,12.059152
putriachmadsyaifllh_,1413,2,203000.0,1,8.573703,6.0668664
putriade863,1658,4,174894.0,5,17.952854,6.219697
putriadillaa,1697,3,216012.0,4,16.178196,12.338622
putriagiskhoirunnisa29,1378,2,72050.0,1,-5.4950514,6.9974766
putriaisyah258,1564,2,101253.0,1,1.0838798,10.181845
putriajja72,1469,3,291388.0,4,15.768846,6.6489606
putriajustin2003,1557,3,123600.0,4,12.480432,7.8891997
putrialipia,1713,2,70125.0,1,-2.1828609,17.036417
putriamalia95,1680,2,113532.0,1,4.435651,16.823166
putriamalialarasati,1723,2,87800.0,1,0.33234254,17.445524
putriamandamichel,1403,2,151039.0,1,5.821168,4.7051506
putriamandasari19,1556,2,125660.0,1,4.346257,9.395555
putriamelia250507,1756,4,378073.0,5,19.91735,7.5167193
putriana1372,1492,4,198810.0,5,17.468748,4.771004
putriana2612,1707,2,145081.0,1,7.744907,17.162348
putriananda201117,827,3,231073.0,3,14.740963,-2.9562607
putriandayani13,1326,21,2145409.0,5,23.455257,2.4448998
putriandayani13sofiah,1316,38,3362917.0,5,23.682863,2.5553916
putriandinii27,1350,15,1118977.0,5,22.745352,2.2704463
putriangeli04_.,1621,2,106919.0,1,3.5186868,15.473846
putrianggel02,1577,2,68000.0,1,-5.937336,12.128097
putrianggrainifembes,1749,2,106900.0,1,3.7031002,18.248878
putrianindiya,1534,2,117420.0,1,3.1576383,8.473866
putrianisaaa_123,1597,2,358850.0,1,10.902513,10.611453
putrianisanur,1541,2,89991.0,1,-1.2707428,9.104857
putriannandaa,1366,2,112500.0,1,1.4566116,3.7303774
putriap26,1557,2,66850.0,1,-6.2297835,11.60458
putriarditaningsih030302,1736,2,131101.0,1,6.6690617,18.047176
putriartaardhita12,1631,8,755081.0,5,22.47289,5.421682
putriauliaabdullah,1560,2,147290.0,1,6.0342894,9.484929
putriauliani10,1539,2,132252.0,1,4.6555943,8.5009165
putriayl,1531,4,178098.0,5,17.444317,4.930232
putriayla03,1528,3,191335.0,4,14.205562,6.387839
putriayu003,1715,3,305633.0,4,17.558899,12.852413
putriayu1764,1806,2,183775.0,1,11.026518,17.62297
putriayu75,1685,4,291381.0,5,19.216232,7.184243
putriayuandira123456,1717,2,136160.0,1,6.9570804,17.516563
putriayuning11,725,2,171170.0,0,9.242501,-2.0606225
putriazlinaa11,1582,3,192590.0,4,14.230193,7.091507
putribengkong25,1585,5,644870.0,5,22.084234,4.5712357
putribilqisth,792,2,38104.0,0,-6.0215783,-0.98305255
putribungsu227,914,2,66383.0,0,-3.4725618,-1.5355334
putricahyani356,463,2,178050.0,0,8.114595,-8.27953
putricantika22,1583,3,313000.0,4,16.078804,8.002966
putrichasana,1586,3,99610.0,4,12.870384,9.266831
putricomel4,1587,6,668549.0,5,22.155514,4.586625
putridamero_str,1570,2,80000.0,1,-2.9291024,10.457408
putrideliyana517,1437,2,136000.0,1,4.6995864,5.176906
putridestianggraeni,1730,2,76592.0,1,-1.1837101,17.34056
putridestria,1715,2,156379.0,1,8.597908,17.166319
putridestryana,1786,4,518135.0,5,20.422407,7.400257
putridevirahmawati03,1538,7,486895.0,5,21.393368,4.05776
putridewigea,1800,2,186440.0,1,11.034807,17.610405
putridialestari030331,1520,2,133831.0,1,4.728996,8.079787
putridilla08,1426,4,1489077.0,5,22.957136,2.7265027
putridiw06,1357,3,144508.0,4,12.1964655,5.197596
putridompu,1534,2,209090.0,1,8.776255,8.919063
putridwisetianaaa,1325,8,850242.0,5,22.154448,2.1001863
putridwiwantiliana,1485,2,163540.0,1,6.8074985,7.0646625
putrielsa05,1577,2,91800.0,1,-0.702136,10.243957
putrierachma2502,1474,5,189240.0,5,19.73069,4.2247725
putrievaw,1706,2,128870.0,1,6.2524705,17.450068
putrifajriah.049,1423,2,165664.0,1,6.7337465,5.398574
putrifaradisa_,1660,2,1309249.0,1,12.0968485,11.76438
putrifirdha07,1713,3,484636.0,4,18.206758,11.846201
putrifitriawulandari1994,1404,2,323600.0,1,10.567294,8.745842
putrifran289,1403,3,154360.0,4,12.587711,5.161682
putrigita,104,2,270029.0,0,10.220343,-6.7407694
putrigolok,1493,2,249778.0,1,9.738567,8.557714
putrihana27,1796,2,389430.0,1,12.581202,13.417813
putrihawa145,1712,2,94852.0,1,1.78008,17.521805
putrii0410,1799,3,284702.0,4,17.12418,13.3396
putrii215,1552,4,220977.0,5,17.98213,5.48917
putrii_putrii10,1424,2,133900.0,1,4.385959,4.9764934
putrii_trii,833,2,330477.0,0,10.343412,-4.7673345
putriiamanda6140,1413,8,587817.0,5,21.512377,2.6080098
putriidinaa266,466,2,106624.0,0,1.619696,-7.2622285
putriii49_,1621,4,386835.0,5,19.74948,6.824993
putriimooed,1722,2,197550.0,1,10.870933,16.20035
putriimsho,1514,2,88471.0,1,-1.8337919,8.289433
